NU_INSCRICAO,NU_NOTA_MT
112515d41ca96e2dca583ac6f049404d651f7ed6,
5128a1a7c4743109ace5dcfd42879ee999290536,457.36311294559573
396393b00220c19d1da779dd40277ab033825c5b,468.9384443132102
aa3c70232b75e6699d4fddad8278b785019de599,485.5286850063198
23fe757306c647c997ddd80b681ee7cdd693ed0a,441.1117074381612
8338d85c01042aa8d043b4f004e1051b7dab9385,366.9581676435079
1ae3591562a76ac63d7f8edf9113a2eaad373539,504.8384844703821
4fd659b8ab4ac00f9233609c32a6f735b909493e,474.9059015144635
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,619.2817505506151
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,466.4666441149998
eb72e93988532c686581729e39b8b969e8fe11f9,515.6373866891715
f8b9cf59ba045595c2635ca232e74e417468054f,408.15805522575045
e2867649339be49075bcc34446b27b84685df132,555.5869095425395
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,465.7712632219606
4b83e292acd8b9b0ff3f73d2d76786c668346b02,573.3899750018987
f220f1ad2b33afcbe62e6d7110acbf8f33611643,437.86096208534116
d56f89ba5ab1ac6aa1f378352545c14bab6b643c,
8e397c184b99d98a6321ece206c14e060259f972,463.51627919797625
007d54236b259073657f2ec22ec77f01f53cc845,387.36139255232047
b821047b68fddf477c463a21d71311fe8dfeb73a,553.2505143025008
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,401.2288954362046
026b462e5963b287ce2dc90e178427b18315ecc1,
0d66828e27aca8b62da5a21d35836e0ad7299858,
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,422.6014270273788
5446cabae69b4a3f17a93e915b20c902629f6bfb,
0031a184b641879da21aa6b20afe7fe981cbd0b9,428.601884265754
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,666.6377924091782
f764e7fc1a9e524379fb803916a4febbe7eb24f5,
f0527e3f10cbf275c69eda7ebf7e521f74723644,498.3623293761276
dbb9805d453e8be32d844ff35ab54818f1862c4a,411.69410704486114
c063002d93b60b03895b07efdfb49981c0aa74cf,566.9083512446762
79a82427efed350356cfde73470641b0143931af,488.27266535035017
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,419.36390186885006
b6896311e1e6509aa201bb98af9d59a9f92ae26d,535.3673695416329
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,544.6533992800605
1ff27016f59accc6db15f32efc63c1e359c2e640,472.7260613790968
9ea22356a56bcfc22a8a8a7b560904e51261c3ac,
70f54399076674b5788c25a4f91590eef521c586,506.8145338858502
c9c74863e650894c407ecff2e859d545add51127,467.40884087872405
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,461.5970746744215
adb2c4c81f38b46232c14ba76031de8e4d932bfd,425.07286203687903
ee5f9994df3331cf0df76303584bab4070a28d0d,523.8135671410632
f1188bd78bb2caf3b243095a7efa21a90b455323,524.6724390042895
469a2496f12cda71984b4783186e4a81ddc66d05,486.2214741348758
53aff6504cf05345877577b392df1e6d3495f96c,465.57283521070246
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,557.6814205595604
e3d52ab59888e30406daccc15eaa5b2c093768c4,
16e35b093d462f16bca8f46ef05907d7674171b5,392.8629813800992
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,414.072970045695
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,524.6800922014562
603cdac3e2637a1775d0835a35b1824a66d6f159,521.698928230889
729dbf9ac607943285cf9cabf80503f9e1112cb0,626.904906437598
6553371b304d9effccd011d3ed11f852354b335c,452.06436777108905
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,453.2670384110667
6b11913937224ba8eac6c17003a30e9d6939b6a3,392.5580158400343
11cca4c8990d674ff1a5e26fe0040669e61a0233,384.29710131522944
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,450.933418470937
569fff7fa6d66e6a99c21bd650356b830ee82ff9,538.0070525750735
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,500.07284602164054
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,565.1916859926895
80c9bf87c8851d126db4fac626b5d65e55bc2c11,
01f7730894bdc452e3477d93e3c54ff415b61111,483.62920718488965
5ec28648c95c2da89e5d8edceef07e9f93cda87a,445.651683470482
c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5,
c72b158cced5274845a6dd714599314634bb6c48,395.57225354407217
c48bba8ca267525981be488ff4e86cf050164a39,397.3699693707953
f34a161eeb0416fc4b417e93ce97909636c524a9,614.3462208316969
c1879190680836a87f332da038342397e16c5ccf,479.4636423936149
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,454.7130663776961
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,481.1532283705026
54b2fd8f0178fb68be897d3c078edee23671f16a,
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,587.536745974305
f64ef391c8560402e96a9cc926483c72aebb3e8e,
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,430.6490616574653
8833c7ba011d13481b959f08f6c7cf30a1556c6d,406.07038882645594
6b326331104abe00432c6f1f57bc55f4224688b8,
f3ef288fa31afac3b0ca3aa433d13e272fe00266,474.8583373466423
dd2d48e442be679f4ea26a306395cd883b62adf9,504.2705658602208
8b1d9baf2ce110da189bdc97492dbfe0695c86aa,
c58609f09096eb6b8798597ee6e37c8c1ac0e23b,
5fdef6f4ca221d65de7129dea44cf3496f5cdd64,
2689bd93b7eeaf6477323172ff564376bbb01a61,442.2116607271738
4627ec480f21bb94067f34cc9fbb40e25f65b478,
02099cf2215f0382aacf7329e93018c8ff49241e,
05cf942d421a1328096dd41aa129871a0f151617,457.1570910326358
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,503.65604487606345
cdb9efbf46b74930f814ed3315298d246112432a,573.9303449984337
d223498de0171aa5a893a630d50d64cdd6c3903b,539.4612940931196
c8a54292e1a0f01824920b5ecef0ed73117c82af,472.24651336117427
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,468.01640597782875
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,516.6918459953263
b083c91a03a467c488143daae73bc1ca6c67eaed,401.8108880542725
e045a78dd6d3a80cdb933c2c633235f9400d935e,454.14517367873657
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,475.2727877009735
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,539.3943579518346
6d92d2501c29777b1ee946549b4c68855dcaf846,511.14519325664116
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,554.9746435992923
477647b25c833f63e00c3018c6e35b6f92ba3e21,
1990bceee04b458c7506e12bfc94340568e90652,
40f78aa7da9ceea65c094319f607534e9b30365e,500.12245561934424
629098a8b4808aaf21d231d76749534f767af76f,
cea2d68d8a866c40bbf04cf59dfab64ab5728f0c,
1d24aa3d5981652501dfaed0536c6a7268269e42,513.1618741620676
e172fa5f93736178e35f574e8c2ac09d5191ef51,406.9268153432553
ad12d43e69656e89951352925b1783b8f52e461a,455.2871699437379
baef769fe1e7fa60a51d42aecf92b955d4b897ea,445.21265966853537
d0dde3b886beb447747030ffc5e4df503c77ea06,418.9598816479438
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,420.3772854878082
8e19e5d730aa06ec06279e0b711954526ac5fdf0,547.5620825254732
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,446.38629970069576
5132afe537cc020677fc257025ac2197ec8f4f76,422.176132418796
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,475.1583314274809
d241980523994e8163acc9fa7535cb8a2f4581c2,452.16437218305987
dcca0013abf090da1a0fc8a5fdc0039fd556d540,
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,515.2329388119532
d53d367385fdeebd4755f504ce0b52c08212e2cf,517.5495181629535
43345fa824e2d2e14c9e55ef4203fa7281384d08,497.84064477877564
a1389e38917a93d168c5bf2a6b06f50e61c01bf0,
91715815e6d1a2fd369379aa2451e4d535f000ad,665.1552493176383
fedec1c68a8209fbd9d61deb68b5758092e988b6,493.8192481568009
595b7e5edb003a28180a8b0d017b3cb0133ea763,407.7902565155157
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,478.837427970985
46a697f4c8e3f21cde73ea82e859032ba778c4a7,563.6650158631032
9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7,
b04f5a32926fa64f940dfc5b37827973e1ffdab7,444.4864442693762
148e3ef8c2a7052b7a54c05c17e9a64b03dcc958,
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,418.0120120538513
b02a44458d192e2b88fc6a22f10b76564289b3bb,537.0912463011076
6ba95b286f8b8489fbffdfa008d07e86828c6377,
67c21afc206a6cbbcecac9f53aeef2deba622be2,
2026ef69839e751b2b78f3423b71adda30c8ff12,
0672bbae643d4a999853d5fd1f3a4341848b8525,382.93539286941433
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,482.21240355341536
a7a7212789ecf4702334e9d7afda0bf50dcc62c7,
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,474.58007315992563
c0c1b0a9bb9f86fe701ea75200255f2841612546,475.37155878454473
da114f441ce38da76c5732b49dd97452900c12db,
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,459.222053522267
c66ecaee41d08c2aed17688c67f41ad749dd7e08,594.5713872100714
4afb560ec531a92cbfaeeea2760d3906a237e2a4,
528dd53aac2e98ae6514637dde7bda883636187f,
b337af487f7962a13cd01ff46a8ad018c36aae13,575.9787674577176
838819e380664b54ce26c5a374fa00d5a09f1f66,507.65970085606966
1254edf4a16f9986b6035a98f4739a46bd445cec,480.10155244644864
659a8a61d89abbdf4ec2b6021bd828ead0d45a7e,456.03778667266107
a455b39a38c7eab16ffe1afc96e50ceee285e4ab,
8d8a4d18a9e48040f2d060fdebd2bf38ee6331d4,443.7364007815934
ba3b8c7ad441d5ab525a57750951c6008c9a0ce2,455.51702643025845
0b2bb0d770a048460635524280814fa93d61e2d9,505.69583061328433
3d37ebd4442995d8706e2b61a82e24be7810ba60,491.2642023199221
71ebd4766a377b3136bf240effab3c4a21c1d160,452.99848482175344
0b81e78c9196c26554e1dbfb2886d0b1caaee57f,
70a452eb2468fab6734007b7fbca04d798a577d4,614.1100536477328
3aed699de60252c5890ae5aa8e9ee0e04762d950,393.2436888084929
b4d92ef68697a52731950962efeef7732c598a29,470.54578886607817
a6dd59fbc6a31fd154ec1b42f8d32b2b0f68d01e,409.044682439055
b0e6d9a800c6161f19982d3a2ca923369d426c3a,474.1939437743265
0ba051d8db0608d22aa3afd1141b99096a3f1f01,482.9103968079251
010f40757d0121c336eee26020c320b7cd22c8bd,428.6512443807003
58db7e8ab03782cd8a74b38ca4e09d1a8d69444e,
bb012421e88a0ee1ba5eae1844981ead4ad0de14,597.2259831473481
d00b2982cdf0b6e90a5f9dbe24eae5ffabeea87d,507.9467492988231
84e64a158420dd8ed7712f200ece7060dd8928b9,484.11577286482327
4a587b231549cf4dd9e8d8a6e670b1e6000cd5d8,429.3441899309739
5f15c7c62ed22711e914ad1a88b7ffb0d207ca99,442.23623136108597
a1aae127c63308b4a6355ccb16f99918cd513fac,
75b3ea3112b7c010512672e211971e1bc28e1c02,445.22449879177714
5516df900f8b8146759765865b547d4101610fd6,388.2401696484516
2b3061ad2a0578e77b7ff7fa71161138e4cc03cb,476.8519029310088
39afaf1c7ac2609fb67d2a82420917b00cf6d8af,448.29480253559154
5951cc578661069e16579472bc48423cd559131c,488.3412071290527
2c4216eeeab41b8b2359c0093d08fec4c095c0e3,414.66840846264694
226bc79b8748d5b9e71f04f7e08f3ce22b2ba5fd,528.1425721752522
afadd9349d5960c36946b1d3f50dc70b8a72d385,
d5f020b8dcb4244a02412bbbe8be8ac0f9864a65,502.1953705617858
af43655ead65ac652b42e062b617f290ea60f1ba,
4eb012933907d41c6a44cd988caef09980ac4115,463.77775964686396
b0fe66a054153433ea939280a03b6078ecf5627b,429.55705985392535
cbb7cffc69dd02f933ea1ddaad430d855c41b92d,494.11178284772154
d047b5c1e7ebc3a0fc980bd89925a88eb60c3a95,493.6350440252728
6e9f05d4165f979ab0421a7c4da5bbc94bb98e60,
d70866063e21b298063e910dffdb5069075912cd,
7e859ae82a9d17b86d86d99eda6e5d686c038674,455.3937751645288
35d961b647670f9d1de666a3d453a61ab2a92a0e,
91af1ad89f229ba526ec92b2723983e53ba52476,522.5832933173858
4b087a8143279d52ae9e2d5e032c6b63489c2fca,585.4647168899513
92604e7c9df4b24677b55884f8331b86e058994b,542.2858456103402
db41f8e8f96de2f4bbba079fc9fcab78811a3589,455.4481446756073
528153c48ecb0f3be045b1089d4561e420d23789,606.4608156230739
9f2d35c5913124f6067afb7ac08dd2016183ab38,
129a144075139d67277018fe820d4fc707e21a35,465.5627082176707
1dcf3e435f6781415282f87c5aa126be69fc8370,513.8989250306862
9153b7dde7dd2c4add79996a8844ae02449a1184,
f011c4b90ed283985dfb7970cf469c169981545b,493.38015347914177
33d8209854d53a7b0fb06149502967eb02bbd30f,
80ae8a9263ab2dbb2b8594814807e70a6c300ec2,524.7589084873682
2dc8d7a62f3cf7e88d740a13378b5f03592da235,508.11232413230266
1a87c5992c2b13ab6e4e1b4575aa11332aa75bcb,
ce11a825c9d7995c37f8904cd25933a0ee3cefd3,441.7795609487457
83a6c61e846e60f0ad2b5992aaf8ea5c9114952a,481.5053948676574
96c1719829492a177943eb30b1d36a03632f2486,415.1580371234969
2abaa7d3759d277dd920da6e8099939c1f794be0,638.212349676272
d85e8440d362a210b00897420c938f305e036fa3,423.4537989924504
28b79219833b86a583f6f39b6c18ef47e60a4938,430.00297697697386
caa68a3360ee208ecbf043899bcc1c602fdf8b67,453.4459295168387
3b06577c39e0ec708ed8693432e578229f518745,
5c9d188e145b935bde1da2a0de0b35321c7bb272,406.68571181740907
39de7b7dc1c52dd45dbe223a0a59658a5431363a,466.7154807148936
59f8b4acda81257c989eee99e03b4dcd5c7db08a,
bf05715519b1e948cc6b5b56672733b370cb11c4,517.9620438783011
1457ec567207779b174266301845e0f6b9ce0ef0,
96462e71ac074c22a557d37d04dc91de17bc3db4,
964348513599cff01cda30441227c8fb7aaa3918,468.3206213829001
0354ab5c76efd93f7718e64f89e1af479ca6e37b,444.71462752470126
60562c040b6735756c31d3d53801bf0c968f036d,385.6041390306464
d05bf966ff1ab2ac3aa0620fb7b9f46b9efe36f9,392.8748911870607
76a579eef67261654c12a3b7057b364682b91d01,481.8610321182015
b1ef1322d2d6e5b8c7b8ca2976536d9f886c4f9e,437.6358280608315
d4844eba839f4a067125a4160e7d3b28415432a4,
a43b01b95c09f7b1887f668e50fea5986efe7122,439.34695769970693
069f17d0415059234c20576b1b760bd3aa552f88,
b1d9b94df65e67a5d52c55a0708839264d2488d5,448.34732144991233
68989abd3f0388b6835c6cfe2c6115bbb5d658fd,521.1338728665913
6a066bc24679eca8c88b9c7171c89f1bda31d509,
9250a892a30183969cc275da38a38562ce2307f6,
f15c5edca1932004fb70d8779fcc2d0fb5526804,447.0787628293682
338916b4c428b53df39d8903eb484c026fab0fab,411.2688806080945
1fb68340a712e25c2b9c1e9409aa67ea9d8c10ba,
508fb8507c33a15fb4655b07cf9d86a2f324fad5,518.0650246296916
6d4bee056abcea733d36060113427081daae72d1,691.5412735387
5a8bbf28eb86b6a674527b2e03ad60d8e35eff3f,
a032c86d0903ec6cb708ee26590cc06c29a2a490,502.87456295516915
39d7cd51e8b454698d0b88a3a66d87e886f4f284,
72abb9585ff5fad1e243d34c7d1ad69e5ead1f5f,619.4407257499552
f7fe5ca92fc675604a80acb04247d1ec2d40e066,496.7736248643141
2ecbd0a32578c598c7b11c45cfbfc281aa898999,
fc5b56b3712d7c98ce1caf52d085c5e7ffa4a06b,564.9528501434922
b698fe59ed113dba7e6c94cd6682d3acffc0050a,
3f0aabd602e0ec426a7a77327ce68571ee46988a,
31d8d7b803ec6856465de2b6549994a2900a7fa8,449.70266561658076
c8400a9922328f463838ea5cd9029a8b56bd9b56,
05c1f2b2273688b2bcb99e6c3ae64e85ade9a0fe,474.28232943654535
a01e0c6a668906165e58e67f4cb832b4f6f76ffe,429.8430996231996
ae5c5d5c814e086c7b7de4c3dab4e6758525f777,507.10550720297203
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,467.77594315736883
3c9a334da41db15852294edfa891312f5999a74e,619.1319049018281
d2c2bbfac45a0b703f1b210d57c7fd27d76a17ed,466.71893621104584
9b2ec04e55645942f7cbffe895f18dade1c4bb98,425.0613061449536
43b5f95ccb6ca8034357b18328fcda45ce9d6a6c,
dc9aac8ce495d0bc5199cdba4aeca815e2180f0f,454.8273654994904
92c895bc37dbdaa752903a47b054f9feee7f2e00,
2d7302dc7ff97f99ed1e2445f2b0f280c181c91c,554.9227029925462
5b0ed5b582de51c6377b545ba47ee47a1e1a57da,471.2566412477824
27d52323a6cd30cbaad5a3c56dd486e50868c054,508.146388979418
18a653046a82a4c5cafbb1bcd27cb5b0f8875292,488.74763928820664
8d335794a40dd8b2cd2a63b7befb612595ac9b33,441.94008002712553
8bae38d71e416109afeb44e44f049ca05063b32d,531.8638610872252
5aa3f595cedc6029676923a0ced951c763eb759a,473.5876718140647
3e26ead038e5b5759d3d85073df16d3c6277a1d6,
9711deaac163efb67ebb06a389676b2aa97279bd,558.7617367211986
d41be81b2c78069c4b4f0aacd62aa39fa84f08ec,
05b619d9bc82a73a3f9bc2082fa915e9983dcd6c,446.280347016516
0dd10002ef9464b50cd3983b09c92a4ae2c60c52,467.2576407108568
7d818694677a9798ad96f06df3abdc166c5f8716,
a840fedf36ad6c7f853464941bda69f24e561ce6,560.7995741685068
67855ef6e11f5d2c69aeca430ff04b83a97d045f,555.4246862386448
fc42f6eed5bea0d1eaac96e20b83bb9afa669cd6,578.5370111106571
5573260fce2f2f53f9db0eb39bd1e9c87cbe9ac1,510.0187998413717
554b003cb381ad55a7aaa8a62aae6e06422eeccc,380.675233106326
4409fc9023f525d75d824b0f95e2a96ded508c1e,434.0726341707673
b3f9eb3a0ba6f92b8373f4d1a1491e62f69ff52d,442.7343398076854
339eae574442eb2feadab346359cfff9c94d7fe3,448.39644379335067
d419baba6a3e94d7b6d08b58d74cf6f3fc50aeb7,
95219ba812d70258c1c49c49332a1c15428b2ac8,565.5951416667014
d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,436.2741957021844
1692c679d7772327a03e4a0876288f7b93f154b5,538.7512648290585
62d2c02c9dd4acf91ae91dfd8fa781203bc9fc2f,421.59867863974216
5546918b748940cb4bab283c64d31e9ee994c62a,619.3246430565398
9a41903af416102abc04818e991da5d445eec71f,493.16517994972656
eead7cec76f8c664fe2eaf1de17c4d4b20396c81,437.74526631606045
153fa858e944b08dd072f907c4401d31068c530b,545.2575729054079
b8e95fe12d3a90f8d3934e78d6785309fa0575cb,
95c55f3a9c01e36da49a2bcb5a32428885481174,473.4112523192108
0d6e25ccfedded4c38caa1ffc259800b28f13de7,455.5442345753334
619ba88fe59ab61fc3fd6f634f1a225937a2dddc,409.3878485406242
ceb0286dda0ef14cc1d61268c3b74c9cb4f30ea1,493.4675087201082
978de2f730ba3896d05e7a686c947f31f7302c24,402.1113546376766
b4db18a0fd7287a039b6993dd72f89dfa14a2e40,465.1716649703742
3006e43d450c8dea4fa623cd8ca77a073bfff1f9,468.11536121425763
096c60e489ee4b472413b3314b29d40d6c448a4d,563.2933425402861
c23027593c25c62587d6fc1bf61120f8d76ed0d3,465.54629127236944
63d40d8de3335de205a2ae84bd99b3540de06e0b,
08294394882e3ebf3de26f13ef4c9914ecc9cf97,367.339951150621
a57d893c8ae0a2ddceefb6c117e28d2e86070fc3,471.97847341009964
274ae35270dd91c50510ceb8406a7cda3790822c,484.14249038204525
d0dd165443558cd766839a27fd916afac1a30b2a,396.46849624093795
c560938f19ea018b9fecac02b794ce4622752aac,
74b248a09e46df7999d7550e8a996eb8f1688cd0,595.6228026761777
091070cbbf4136b1b6ae25fc5ab5462276849486,553.9599677745676
03bff6d8599a17ba9c58824ed92d39e952eef74f,429.1867383954107
84a8427ac75fef6dc247bdae543bffb2c1f5fbad,
030319ee21c3366af809e1d2fd6e3b755d1fa82f,469.0441335508219
3363f2e16d453f013d2eb6b7e9906c9f1a009ac1,465.4291285062609
aec45faa76ea5a9df7bb6a59d1988a8cb187def6,
ab9b56aee2b09c5591a8a18141dd8d1352e8efee,
b0138e0a521c3051655d1b721098d5f52e1835f7,397.84236094785126
a298ff0e51742a305f9efcff3b2078274cb2d6b2,551.8748105518338
2f16a908a7a34b6c9847715cab8a39ad70981e80,
1ea82fc649ff450e9b4c75f1af7ba8591b6e3d29,457.1793837217434
bf76979e1549af03099e6d8369e81141c98482a0,
dd157c374fcd3b4cfe8113af00b8df78396ceb70,414.54616790861803
2945f1ff8c80821c207e7880f784b841ae3ddc12,418.8179628258007
252196dbc78f0404b9b522b277013b121eaa8bef,417.026783777354
ff4cbfb96d39d59faa466fc6282514c1507c83e6,
e1cc4e163c273fdf972173732233395922a89aec,446.32053148774565
64d2779536c4913b8a571efa31b2536903c4e67b,442.9556472385341
36487fce907fc9b27f5dec420313f5a9bcda5541,437.5407136545259
34e1377ac6ebdeb7643597f696b75fa8ad650fcd,493.04451276202724
bb810952683d7e2fecfa039b94ac594ccbda5675,568.0108108523762
af4d772c3b035b0b6ee88732ad8f4d1082016bda,424.9352818812706
a88054e4ecd2baa4f6a67536ff9ab5a72a773232,445.6737419886713
5f54bde80089da382fc511f03286df3e5055286d,427.9168159782547
7cd5166d52a98c82381002ab0cb4ea73bbf8d976,515.4442031573685
69b4c9886f0b98ca820ce2308b82eaf80c8447f2,461.62572621455615
6cc9dd743927920a1e44392824635b5db31f03ad,
c35b4f47a0122f981bdfa7de586d865f8f901a52,
c12bc5ad48c163a8e656bd501d58526c53fd549a,667.0818023568694
cc1a22f0429db012932076d5552e429acbb97610,434.77212693058937
926459d2a41351c32a13cecea30e3c318323bf26,
1051570b5fcd81ad813c1c87ea2956dd4f64eb00,444.00326342944925
779ed0118fedfee66e5c4253eab09ddedcdf7300,447.6031653645058
659af159db4c2d055cbd9d3a9a5fc2523007115f,
5888d7dc571177d09f7d9905011111d23aa7c18f,442.5501931617551
d23d0699d496b7e379f9118c95ce581f748a6de8,534.5748581791162
b769873bf7302f71a910cdee975c47dbfdee20c0,442.9681439485149
38c5bc5396e836b91729a825eba7b5cc594a36fe,
2c6e1b5ea567fdac8e1fcdddb331348fc8851bf5,568.3662511310031
19d05f1dc0b205cf6c8638bbfc335595ac7bb5a0,575.8300664090881
6f60400a1f53a48778f9465c01595cc8c514517f,466.70287209693674
06d6f83e37a1a70421c8c8d645386424895e09d6,462.15580995639806
428da6554a9a7e9f1a8a968fdc17ede08d92da84,480.81894805412935
928704b6be0d6d3364ab2445a7061f3f7d0467cc,
bd4c79dfc40fa855043cfab3232f55d52ea2ca98,477.7444798742092
04cce577ba1f5a3ea2ff5e5bd093d82efa2200bf,
3f2243044e9df4f1f332ed54af72da3f5614d7ce,534.9067532677967
f6ec931c0e86421b1c4c8bdc02d77ae435c1b0d9,427.06031665820376
db3a352bdaf9f14477f254265367540b233706a1,505.4584564241841
9a19fa424c24bcf26acaff7689426292c304885f,629.4138229807324
1be967dd3c730c59f797a28e129633ce5478b933,457.6213862386851
c2f9ae19fa6d517a5d9a43a619390320f857905a,
6aa0cc0630fd5007fbe484f7af4fbf8f8296da1e,417.329549152374
298d4d6f93ab9d1378e9f46ab1f753bcc1ef0df8,431.5717798253896
9b6407639e00cd0db0932036eeb846a9f64c7fd4,481.88332323197176
6637125ef9b4b482f373159d01dfe6f612383af3,
467114815ac851911cb1992f542b11c1bbdf431b,476.5535778095581
9eab7eef302e43a59349cce16bf13ec56b5b1650,436.84719611623296
912d2526fa208c067889debaa1dd1c8cffefa07b,
744e759e02e8a372617c2f770458538747971cd0,583.7591758423579
b356f2bc82b3bff6c0167416c9c6009aeeb51fd5,509.00473321236063
de2a9640c846726732ecde8421dd87a5ce484e5e,
a547a9be1ee14d52a566331ea79bef964beeb3ca,409.0877778091933
56eb3513daad1ce27034731675e3f45d86d713af,
7dd9dcfa7e50cef3e66f05c9675e1ad2f6eaedeb,582.2858516969912
2eced8c5dd3a6785f14d726d90b4393c6c362a02,409.5118504767558
e69b5d8f8430cd964b40d2e5d0cb6b7d2e80a119,469.8075883225663
09de69abdb8b59ed98d119195be503383e0a8e8b,
288045fd157d4286c74728a2b725c53e3b7f7f1a,450.3673701120157
f9c9af350b5f17e6774d065e0951574435e4caeb,
d5c3f4bb108d44d14ca73f9aba8482cee6abe766,466.749357410401
4933f80b9b101a09097f44da042a7fcacb185953,
d7150a1ebd50d9f117d1111b490a374253bee71c,547.4581897575065
e72fa771191b450f9e2e1472f016e33a60c6fb39,462.4445864354525
bdd63cf70387e63e12d6ad70539ff891f7b70b0f,513.307088910564
c362cf8c211484fe825398b73f5bf443cd3be5ea,552.1285155568471
7a33de3d4f9367374cbdbb6065d63763dab41569,440.0178871733806
3401dc2a38ef0c202bf24be95f8ed75ff1fbb29d,389.95963439758464
db8c88cd772678403eda0dd67ebd1b5ea36f17cb,508.26796232380116
6efad3bdf1d6074c7b0375fa3e65744c8d1f990c,
cfcb565c3d3f4f8ead637f0dc257f0dcf72250cf,424.10522274694995
ee0885aa265050eeb090874d8fc0efe12ea4c32c,533.5098678245739
461e4faee005cf8421dd1390e73c8ecefe55708c,
0a96d84d3a96fc714d88ad71f9a4ca0ddca7c59f,513.7055164282242
c5c63de7c53114b50f3ef7b23569d7ce0fd699f5,580.289605332306
aa7a3291afd542100175a10408549056827fe618,400.2949068361813
11ee06622b224d5d52075c204c09e9b75325902e,491.0994777802335
f706176e67c38998f303eb27cc7ce81f3611e006,570.8483569067524
0c33338444f5c0c91f480ff20e060224b70da8cd,423.9474227913059
6fcde92b94ac81c3af51fde33ba06e9d42ab33d5,391.64057808152165
cd046350ee259cbb89d55848ec3124704b0e5148,465.1322816146534
356a52ad3350cf1b628de8843f66158d067b189b,
064ce222f55f971ae8f088c60e27c8a028ffeaef,476.8177160125614
e9d7a4b75879a8ef6f08f10791937357ecafe118,
816f7ef9ce56868b36b8cca7e59f674a9c4154b5,605.8508780458573
79441742a493696551c0a9a61c041fa71930c4fb,488.2486447271144
039ad14ba4a17c2a9025efe15292de9fe3ce9366,410.4179433290859
019b6db049d611b781a82734129785fc5dcae636,491.63358061285663
32d867d9a4425e95015245f3fa018c24834801da,
66b4ad25205fc4937200b167c1423878b01fd894,473.01285247293674
3fbaf4fb6d46edbafa95c75481085ad8594850f4,415.9132664256708
18c844146b8b51bbcee016bec5432bf20aee54bc,415.8033434921523
6c58b303c0f060d4cf4ee9db14af459f06c5f1cc,
811dcae2887107c5930bb6a68268e5b5a7ba8927,507.6053572296124
82863576e7b7c1010aeab9d69fa1bc2e482d3eee,
7890f3989b198da9e6c8587025e413ddf77285af,445.95649567754367
4efa255fd41f123305138c3ef75aabd046bcc8df,420.6081069459307
69e93de9b7d5f217c778c14b1f12bd9c44b4089b,
33cc5b52551079fc2dc452e140637b4e28dbc611,453.8462606094698
145f04ee6d7252b80a2d2c369d0d270184856c09,440.978308031103
d13cf2b05a89155aef3fc85acfc7a33afdf75a8d,428.16490882825303
4383aeb2ee40e4a9107f3f938cba9d4506e6954c,
27aef965dac7309c21abfb223f7c87d1e4daaa60,
6f1fbc8c32c7a01ec766511a34b269ca7949e458,448.81255191697414
ed8c7e4ceb7e7b0560fd808d82df1f9ad9dafdb2,426.01990339283657
993859852ec85d1b0e1d9e0a8a412b40dd325900,446.548329304836
d79a552f54f331ba038ecde974731ac33ec99e1d,583.4865258823912
0e8aa0e89a491cc4b5ea8df5be8be2e56f92d8bf,430.6545664915859
